"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2009","2009",6.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2010","2010",6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2011","2011",5.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2012","2012",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2013","2013",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2014","2014",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2015","2015",5.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2016","2016",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","SWE","Sweden","2017","2017",5.7,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2000","2000",478387,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2001","2001",490590,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2002","2002",487564,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2003","2003",493734,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2004","2004",504782,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2005","2005",505081,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2006","2006",518222,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2007","2007",531093,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2008","2008",542479,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2009","2009",557685,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2010","2010",573604,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2011","2011",576424,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2012","2012",589901,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2013","2013",589710,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2014","2014",602171,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2015","2015",610065,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","NZL","New Zealand","2016","2016",614451,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2000","2000",10.7,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2001","2001",10.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2002","2002",10.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2003","2003",11.7,"B","Break"
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2004","2004",11.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2005","2005",11.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2006","2006",11.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2007","2007",11.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2008","2008",10.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2009","2009",10.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2010","2010",10.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2011","2011",10.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2012","2012",10.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2013","2013",10.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2014","2014",10.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2015","2015",10,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","FRA","France","2016","2016",9.9,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2000","2000",14757,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2001","2001",14746.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2002","2002",14422.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2003","2003",14434,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2004","2004",14382.8,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2005","2005",14135.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2006","2006",14176.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2007","2007",14198.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2008","2008",13663.6,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2009","2009",13418.4,"B","Break"
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2010","2010",13190.8,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2011","2011",13138,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2012","2012",13397.1,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2013","2013",14038.3,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2014","2014",14078.7,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2015","2015",13988.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2016","2016",13789.5,,
"HUTIINDI","Inpatient care discharges (all hospitals)","RTOALLNB","Per 100 000 population","IRL","Ireland","2017","2017",13584.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2000","2000",6.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2001","2001",6.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2002","2002",6.4,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2003","2003",6.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2004","2004",6.3,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2005","2005",6.1,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2006","2006",6.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2007","2007",6.2,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2008","2008",6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2009","2009",5.9,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2010","2010",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2011","2011",5.8,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2012","2012",5.6,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2013","2013",5.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2014","2014",5.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2015","2015",5.5,,
"HUTIINST","Inpatient care average length of stay (all hospitals)","JOUPERNB","Days","AUS","Australia","2016","2016",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2000","2000",9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2001","2001",6.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2002","2002",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2003","2003",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2004","2004",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2005","2005",5.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2006","2006",7.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2007","2007",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2008","2008",5.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2009","2009",5.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2010","2010",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2011","2011",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2012","2012",5.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2013","2013",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2014","2014",5.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2015","2015",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2016","2016",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","ISR","Israel","2017","2017",5.1,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2000","2000",9508133,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2001","2001",6688453,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2002","2002",6723963,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2003","2003",6840944,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2004","2004",6912654,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2005","2005",6840561,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2006","2006",8695997,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2007","2007",6852749,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2008","2008",6198875,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2009","2009",6249045,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2010","2010",6523047,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2011","2011",6382025,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2012","2012",6456165,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2013","2013",6625062,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2014","2014",6563908,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2015","2015",6753347,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2016","2016",6757473,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","ISR","Israel","2017","2017",6647428,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2000","2000",15672.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2001","2001",15463.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2002","2002",15320.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2003","2003",15245.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2004","2004",15258.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2005","2005",15349.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2006","2006",15470.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2007","2007",15640.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2008","2008",15671.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2009","2009",15763.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2010","2010",15736.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2011","2011",15858.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2012","2012",15953.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2013","2013",15482.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2014","2014",15173.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2015","2015",14846.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2016","2016",14253.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","SWE","Sweden","2017","2017",12614.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2000","2000",17116.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2001","2001",17195.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2002","2002",17557.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2003","2003",15995,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2004","2004",16387.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2005","2005",16457.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2006","2006",15430.8,"B","Break"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2007","2007",14277.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2008","2008",14377.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2009","2009",14039.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","ISL","Iceland","2010","2010",13385.7,,
